id_site,id_student,code_module,code_presentation,date,sum_click
4,2,AAA,2013J,190,6
29,2,AAA,2013J,190,16
18,2,AAA,2013J,190,37
25,2,AAA,2013J,190,33
24,2,AAA,2013J,53,11
17,2,AAA,2013J,53,11
9,2,AAA,2013J,53,1
15,2,AAA,2013J,53,4
29,2,AAA,2013J,150,2
10,2,AAA,2013J,150,5
17,2,AAA,2013J,150,17
22,2,AAA,2013J,150,17
13,2,AAA,2013J,108,27
16,2,AAA,2013J,108,8
9,2,AAA,2013J,108,32
23,2,AAA,2013J,6,4
24,2,AAA,2013J,6,27
22,2,AAA,2013J,6,9
20,2,AAA,2013J,6,22
16,2,AAA,2013J,90,29
26,2,AAA,2013J,90,2
4,2,AAA,2013J,229,7
2,2,AAA,2013J,229,20
14,2,AAA,2013J,229,11
7,2,AAA,2013J,229,18
11,3,AAA,2013J,17,2
14,3,AAA,2013J,43,1
21,3,AAA,2013J,43,2
11,3,AAA,2013J,43,1
9,3,AAA,2013J,43,4
5,3,AAA,2013J,80,1
22,3,AAA,2013J,80,10
27,3,AAA,2013J,80,1
11,3,AAA,2013J,80,3
16,3,AAA,2013J,71,3
28,3,AAA,2013J,71,4
27,3,AAA,2013J,71,4
17,3,AAA,2013J,71,6
19,3,AAA,2013J,42,20
22,3,AAA,2013J,42,1
8,3,AAA,2013J,105,1
16,3,AAA,2013J,105,1
25,3,AAA,2013J,105,5
12,3,AAA,2013J,105,2
7,3,AAA,2013J,105,1
24,4,AAA,2013J,40,22
17,4,AAA,2013J,40,48
4,4,AAA,2013J,40,1
16,4,AAA,2013J,40,4
9,4,AAA,2013J,69,5
26,4,AAA,2013J,69,30
14,4,AAA,2013J,69,6
5,4,AAA,2013J,69,1
12,4,AAA,2013J,28,1
15,4,AAA,2013J,28,4
28,4,AAA,2013J,217,4
14,4,AAA,2013J,217,10
18,4,AAA,2013J,217,4
7,4,AAA,2013J,217,5
17,4,AAA,2013J,217,2
2,4,AAA,2013J,214,5
26,4,AAA,2013J,214,11
27,4,AAA,2013J,135,12
25,4,AAA,2013J,135,1
11,4,AAA,2013J,135,23
21,4,AAA,2013J,135,9
9,4,AAA,2013J,135,2
9,4,AAA,2013J,52,7
7,4,AAA,2013J,52,6
16,4,AAA,2013J,52,1
23,4,AAA,2013J,52,4
24,4,AAA,2013J,52,27
23,4,AAA,2013J,74,9
10,4,AAA,2013J,74,3
13,4,AAA,2013J,74,14
5,4,AAA,2013J,74,9
16,4,AAA,2013J,174,13
20,4,AAA,2013J,174,6
26,4,AAA,2013J,174,23
2,4,AAA,2013J,174,1
12,4,AAA,2013J,174,17
7,4,AAA,2013J,116,4
6,4,AAA,2013J,101,15
28,4,AAA,2013J,101,17
9,4,AAA,2013J,101,14
7,4,AAA,2013J,92,38
2,4,AAA,2013J,92,9
15,4,AAA,2013J,92,6
14,4,AAA,2013J,92,48
30,4,AAA,2013J,92,10
25,4,AAA,2013J,102,6
3,4,AAA,2013J,102,8
2,4,AAA,2013J,196,1
5,4,AAA,2013J,196,1
20,4,AAA,2013J,196,1
8,4,AAA,2013J,196,2
9,4,AAA,2013J,149,1
14,4,AAA,2013J,149,16
17,4,AAA,2013J,149,4
16,4,AAA,2013J,215,12
22,4,AAA,2013J,215,1
18,4,AAA,2013J,75,2
9,4,AAA,2013J,75,1
21,4,AAA,2013J,75,2
19,4,AAA,2013J,75,1
25,4,AAA,2013J,75,27
12,4,AAA,2013J,154,1
13,4,AAA,2013J,154,28
17,4,AAA,2013J,154,1
14,4,AAA,2013J,154,5
19,4,AAA,2013J,154,27
17,4,AAA,2013J,151,14
23,4,AAA,2013J,151,3
21,4,AAA,2013J,223,29
30,4,AAA,2013J,132,24
10,4,AAA,2013J,64,23
23,4,AAA,2013J,64,1
29,4,AAA,2013J,228,1
5,4,AAA,2013J,228,1
9,4,AAA,2013J,228,5
24,4,AAA,2013J,228,3
14,4,AAA,2013J,201,38
26,4,AAA,2013J,201,12
27,4,AAA,2013J,201,5
2,4,AAA,2013J,201,7
9,4,AAA,2013J,182,7
3,4,AAA,2013J,182,2
10,4,AAA,2013J,182,1
2,4,AAA,2013J,182,14
4,4,AAA,2013J,141,1
2,4,AAA,2013J,141,16
27,4,AAA,2013J,141,29
12,4,AAA,2013J,141,12
12,4,AAA,2013J,3,15
23,4,AAA,2013J,3,1
22,4,AAA,2013J,10,3
4,4,AAA,2013J,10,10
8,4,AAA,2013J,54,30
27,4,AAA,2013J,54,4
9,4,AAA,2013J,54,1
3,4,AAA,2013J,54,34
30,4,AAA,2013J,54,13
2,4,AAA,2013J,145,6
8,4,AAA,2013J,145,13
11,4,AAA,2013J,145,4
30,4,AAA,2013J,145,4
20,4,AAA,2013J,167,1
29,4,AAA,2013J,167,72
6,4,AAA,2013J,167,14
22,4,AAA,2013J,181,19
2,4,AAA,2013J,181,125
27,4,AAA,2013J,20,15
30,4,AAA,2013J,20,4
20,4,AAA,2013J,20,11
16,4,AAA,2013J,166,6
26,4,AAA,2013J,166,38
22,4,AAA,2013J,166,4
6,4,AAA,2013J,166,7
21,4,AAA,2013J,166,1
24,4,AAA,2013J,162,13
8,4,AAA,2013J,98,33
18,4,AAA,2013J,98,43
10,4,AAA,2013J,98,32
14,4,AAA,2013J,98,9
22,4,AAA,2013J,98,3
19,4,AAA,2013J,100,1
3,4,AAA,2013J,100,6
20,4,AAA,2013J,100,7
16,4,AAA,2013J,100,4
29,4,AAA,2013J,100,11
20,4,AAA,2013J,207,1
10,4,AAA,2013J,207,38
7,4,AAA,2013J,207,12
27,4,AAA,2013J,207,9
9,4,AAA,2013J,207,3
26,4,AAA,2013J,11,1
11,4,AAA,2013J,11,11
24,4,AAA,2013J,11,89
18,4,AAA,2013J,11,38
11,4,AAA,2013J,200,56
9,4,AAA,2013J,41,10
22,4,AAA,2013J,41,4
23,4,AAA,2013J,50,14
10,4,AAA,2013J,50,26
27,4,AAA,2013J,57,1
9,4,AAA,2013J,57,3
12,4,AAA,2013J,202,12
24,4,AAA,2013J,202,28
9,4,AAA,2013J,202,1
16,4,AAA,2013J,202,14
22,4,AAA,2013J,190,19
20,4,AAA,2013J,190,46
16,4,AAA,2013J,190,14
20,4,AAA,2013J,1,8
13,4,AAA,2013J,1,14
3,4,AAA,2013J,91,2
14,4,AAA,2013J,153,24
26,4,AAA,2013J,153,36
25,4,AAA,2013J,153,15
13,4,AAA,2013J,153,6
28,4,AAA,2013J,136,3
1,4,AAA,2013J,136,51
24,4,AAA,2013J,136,21
5,4,AAA,2013J,124,26
7,4,AAA,2013J,124,13
20,4,AAA,2013J,124,7
18,4,AAA,2013J,124,16
24,4,AAA,2013J,232,1
6,4,AAA,2013J,152,18
27,4,AAA,2013J,227,3
7,4,AAA,2013J,227,72
14,4,AAA,2013J,90,2
12,4,AAA,2013J,108,1
10,4,AAA,2013J,108,14
30,4,AAA,2013J,108,5
9,4,AAA,2013J,108,6
12,4,AAA,2013J,48,4
4,4,AAA,2013J,48,2
28,4,AAA,2013J,48,23
17,4,AAA,2013J,48,8
24,4,AAA,2013J,99,7
21,4,AAA,2013J,30,1
22,4,AAA,2013J,30,33
6,4,AAA,2013J,30,2
11,4,AAA,2013J,70,6
22,4,AAA,2013J,59,10
21,4,AAA,2013J,59,54
13,4,AAA,2013J,59,47
1,4,AAA,2013J,59,16
30,4,AAA,2013J,59,2
14,4,AAA,2013J,165,16
13,4,AAA,2013J,206,1
12,4,AAA,2013J,206,55
2,4,AAA,2013J,120,4
6,4,AAA,2013J,120,24
29,4,AAA,2013J,120,4
23,4,AAA,2013J,55,23
25,4,AAA,2013J,36,45
8,4,AAA,2013J,36,9
29,4,AAA,2013J,36,1
18,4,AAA,2013J,47,13
27,4,AAA,2013J,38,4
26,4,AAA,2013J,38,3
18,4,AAA,2013J,38,35
16,4,AAA,2013J,38,6
5,4,AAA,2013J,38,1
2,4,AAA,2013J,19,6
9,4,AAA,2013J,19,7
20,4,AAA,2013J,19,9
10,4,AAA,2013J,19,13
24,4,AAA,2013J,77,7
17,4,AAA,2013J,77,11
28,4,AAA,2013J,77,32
2,4,AAA,2013J,77,1
29,4,AAA,2013J,123,49
11,4,AAA,2013J,123,32
24,4,AAA,2013J,58,2
5,4,AAA,2013J,58,1
19,4,AAA,2013J,58,4
23,4,AAA,2013J,58,18
25,4,AAA,2013J,195,8
11,4,AAA,2013J,195,1
8,4,AAA,2013J,195,3
5,4,AAA,2013J,138,2
29,4,AAA,2013J,138,3
18,4,AAA,2013J,138,4
4,4,AAA,2013J,138,15
15,4,AAA,2013J,138,16
20,4,AAA,2013J,46,2
17,4,AAA,2013J,46,2
3,4,AAA,2013J,46,34
30,4,AAA,2013J,216,17
6,4,AAA,2013J,216,8
14,4,AAA,2013J,216,4
5,4,AAA,2013J,216,16
9,4,AAA,2013J,81,26
4,4,AAA,2013J,49,39
8,4,AAA,2013J,49,41
6,4,AAA,2013J,49,5
29,4,AAA,2013J,49,31
30,4,AAA,2013J,49,98
19,4,AAA,2013J,115,1
9,4,AAA,2013J,115,34
7,4,AAA,2013J,115,2
18,4,AAA,2013J,67,3
17,4,AAA,2013J,125,5
30,4,AAA,2013J,230,43
27,4,AAA,2013J,147,9
19,4,AAA,2013J,147,4
14,4,AAA,2013J,147,6
4,4,AAA,2013J,147,18
10,4,AAA,2013J,4,2
21,4,AAA,2013J,4,1
11,4,AAA,2013J,4,4
8,4,AAA,2013J,4,12
16,4,AAA,2013J,4,3
23,4,AAA,2013J,37,7
5,4,AAA,2013J,37,1
25,4,AAA,2013J,37,9
18,4,AAA,2013J,37,18
29,4,AAA,2013J,175,28
1,4,AAA,2013J,175,12
9,4,AAA,2013J,175,11
30,4,AAA,2013J,175,10
4,4,AAA,2013J,175,43
13,4,AAA,2013J,71,18
7,4,AAA,2013J,71,27
20,4,AAA,2013J,71,7
28,4,AAA,2013J,71,15
18,4,AAA,2013J,156,7
17,4,AAA,2013J,156,8
6,4,AAA,2013J,150,8
25,4,AAA,2013J,150,1
1,4,AAA,2013J,150,32
12,4,AAA,2013J,150,32
14,5,AAA,2013J,4,1
16,5,AAA,2013J,33,8
2,5,AAA,2013J,33,1
19,5,AAA,2013J,33,11
14,5,AAA,2013J,33,3
27,5,AAA,2013J,33,4
2,5,AAA,2013J,35,4
22,5,AAA,2013J,69,4
13,5,AAA,2013J,69,1
15,5,AAA,2013J,48,2
8,5,AAA,2013J,48,1
12,5,AAA,2013J,48,1
19,5,AAA,2013J,48,7
3,5,AAA,2013J,48,2
25,5,AAA,2013J,29,2
19,5,AAA,2013J,29,1
27,5,AAA,2013J,28,2
29,5,AAA,2013J,28,4
6,5,AAA,2013J,28,1
8,5,AAA,2013J,28,12
12,5,AAA,2013J,28,8
4,5,AAA,2013J,3,8
15,5,AAA,2013J,41,2
9,5,AAA,2013J,41,6
12,5,AAA,2013J,41,1
1,5,AAA,2013J,41,13
20,5,AAA,2013J,19,2
21,5,AAA,2013J,19,11
10,5,AAA,2013J,38,1
7,5,AAA,2013J,38,14
18,5,AAA,2013J,38,9
16,5,AAA,2013J,38,1
1,6,AAA,2013J,151,8
2,6,AAA,2013J,189,23
19,6,AAA,2013J,189,3
25,6,AAA,2013J,189,6
1,6,AAA,2013J,42,9
29,6,AAA,2013J,42,14
17,6,AAA,2013J,42,9
24,6,AAA,2013J,96,1
15,6,AAA,2013J,96,6
9,6,AAA,2013J,146,4
30,6,AAA,2013J,146,11
16,6,AAA,2013J,146,2
18,6,AAA,2013J,146,1
22,6,AAA,2013J,12,14
7,6,AAA,2013J,223,15
10,6,AAA,2013J,223,23
12,6,AAA,2013J,59,3
15,6,AAA,2013J,59,1
23,6,AAA,2013J,226,8
27,6,AAA,2013J,226,8
3,6,AAA,2013J,226,1
4,6,AAA,2013J,226,4
4,6,AAA,2013J,67,9
5,6,AAA,2013J,67,1
17,6,AAA,2013J,28,3
25,6,AAA,2013J,28,27
17,6,AAA,2013J,182,7
20,6,AAA,2013J,182,27
8,6,AAA,2013J,182,2
25,6,AAA,2013J,182,23
13,6,AAA,2013J,182,1
8,6,AAA,2013J,11,59
16,6,AAA,2013J,11,7
18,6,AAA,2013J,11,14
20,6,AAA,2013J,11,1
23,6,AAA,2013J,201,8
15,6,AAA,2013J,36,42
17,6,AAA,2013J,36,14
2,6,AAA,2013J,9,7
24,6,AAA,2013J,9,4
7,6,AAA,2013J,9,19
4,6,AAA,2013J,9,22
8,6,AAA,2013J,81,12
18,6,AAA,2013J,78,1
7,6,AAA,2013J,78,26
28,6,AAA,2013J,78,1
25,6,AAA,2013J,78,5
2,6,AAA,2013J,145,16
23,6,AAA,2013J,72,12
11,6,AAA,2013J,72,1
20,6,AAA,2013J,72,1
13,6,AAA,2013J,79,1
7,6,AAA,2013J,79,13
20,6,AAA,2013J,79,12
15,6,AAA,2013J,64,2
29,6,AAA,2013J,64,10
5,6,AAA,2013J,64,10
3,6,AAA,2013J,64,12
1,6,AAA,2013J,64,20
30,6,AAA,2013J,134,29
12,6,AAA,2013J,134,12
29,6,AAA,2013J,77,17
11,6,AAA,2013J,77,15
26,6,AAA,2013J,77,42
21,6,AAA,2013J,77,5
11,6,AAA,2013J,31,44
18,6,AAA,2013J,31,7
20,6,AAA,2013J,31,1
19,6,AAA,2013J,31,9
14,6,AAA,2013J,155,16
30,6,AAA,2013J,155,15
27,6,AAA,2013J,155,38
29,6,AAA,2013J,155,15
13,6,AAA,2013J,26,4
4,6,AAA,2013J,26,2
3,6,AAA,2013J,26,34
25,6,AAA,2013J,10,5
28,6,AAA,2013J,10,17
18,6,AAA,2013J,10,1
12,6,AAA,2013J,10,19
21,6,AAA,2013J,115,27
4,6,AAA,2013J,115,33
2,6,AAA,2013J,115,6
15,6,AAA,2013J,205,11
28,6,AAA,2013J,205,3
27,6,AAA,2013J,205,40
21,6,AAA,2013J,17,5
4,6,AAA,2013J,17,23
5,6,AAA,2013J,17,6
18,6,AAA,2013J,17,1
14,6,AAA,2013J,147,11
28,6,AAA,2013J,147,6
25,6,AAA,2013J,147,1
10,6,AAA,2013J,147,8
26,6,AAA,2013J,147,4
16,6,AAA,2013J,164,16
11,6,AAA,2013J,164,40
10,6,AAA,2013J,164,1
8,6,AAA,2013J,164,1
3,6,AAA,2013J,164,1
25,6,AAA,2013J,62,11
18,6,AAA,2013J,62,1
16,6,AAA,2013J,62,23
7,6,AAA,2013J,62,6
4,6,AAA,2013J,62,16
24,6,AAA,2013J,54,33
15,6,AAA,2013J,54,4
3,6,AAA,2013J,130,1
27,6,AAA,2013J,130,2
25,6,AAA,2013J,170,11
11,6,AAA,2013J,87,1
19,6,AAA,2013J,87,1
27,6,AAA,2013J,87,2
17,6,AAA,2013J,87,2
19,6,AAA,2013J,18,2
16,6,AAA,2013J,18,1
23,6,AAA,2013J,18,1
15,6,AAA,2013J,18,19
3,6,AAA,2013J,18,58
30,6,AAA,2013J,185,8
17,6,AAA,2013J,228,3
29,6,AAA,2013J,228,13
2,6,AAA,2013J,228,5
8,6,AAA,2013J,117,73
24,6,AAA,2013J,117,6
26,6,AAA,2013J,117,6
12,6,AAA,2013J,227,11
15,6,AAA,2013J,227,13
16,6,AAA,2013J,227,14
17,6,AAA,2013J,227,4
3,6,AAA,2013J,227,23
2,6,AAA,2013J,99,40
1,6,AAA,2013J,99,4
7,6,AAA,2013J,99,2
16,6,AAA,2013J,8,1
10,6,AAA,2013J,8,10
4,6,AAA,2013J,89,14
19,6,AAA,2013J,49,12
10,6,AAA,2013J,49,18
8,6,AAA,2013J,210,2
27,6,AAA,2013J,210,1
19,6,AAA,2013J,210,4
7,6,AAA,2013J,210,10
6,6,AAA,2013J,210,21
18,6,AAA,2013J,65,84
22,6,AAA,2013J,65,35
23,6,AAA,2013J,65,44
12,6,AAA,2013J,65,8
3,6,AAA,2013J,232,1
8,6,AAA,2013J,232,34
7,6,AAA,2013J,232,52
23,6,AAA,2013J,232,16
12,6,AAA,2013J,232,12
18,6,AAA,2013J,177,54
28,6,AAA,2013J,69,21
22,6,AAA,2013J,69,1
17,6,AAA,2013J,69,16
18,6,AAA,2013J,69,15
14,6,AAA,2013J,69,3
29,6,AAA,2013J,111,6
16,6,AAA,2013J,111,6
12,6,AAA,2013J,32,6
2,6,AAA,2013J,32,18
16,6,AAA,2013J,32,6
29,6,AAA,2013J,32,2
1,6,AAA,2013J,32,6
2,6,AAA,2013J,234,4
7,6,AAA,2013J,234,1
25,6,AAA,2013J,234,3
17,6,AAA,2013J,234,30
14,6,AAA,2013J,71,4
28,6,AAA,2013J,71,15
5,6,AAA,2013J,71,3
29,6,AAA,2013J,71,3
12,6,AAA,2013J,208,1
11,6,AAA,2013J,208,10
3,6,AAA,2013J,208,15
18,6,AAA,2013J,208,11
9,6,AAA,2013J,208,7
21,6,AAA,2013J,1,10
12,6,AAA,2013J,1,16
10,6,AAA,2013J,1,3
15,6,AAA,2013J,1,1
19,6,AAA,2013J,104,22
15,6,AAA,2013J,104,8
4,6,AAA,2013J,104,10
26,6,AAA,2013J,3,7
28,6,AAA,2013J,3,7
15,6,AAA,2013J,3,2
12,6,AAA,2013J,158,11
20,6,AAA,2013J,158,2
24,6,AAA,2013J,158,1
3,6,AAA,2013J,158,17
6,6,AAA,2013J,113,4
28,6,AAA,2013J,22,9
19,6,AAA,2013J,22,13
25,6,AAA,2013J,112,6
11,6,AAA,2013J,125,23
10,6,AAA,2013J,125,40
13,6,AAA,2013J,125,3
27,6,AAA,2013J,15,23
3,6,AAA,2013J,15,1
20,6,AAA,2013J,15,25
13,6,AAA,2013J,15,2
7,6,AAA,2013J,15,11
5,6,AAA,2013J,200,6
2,6,AAA,2013J,200,2
1,6,AAA,2013J,200,1
2,6,AAA,2013J,237,8
30,6,AAA,2013J,91,16
6,6,AAA,2013J,91,15
19,6,AAA,2013J,91,10
20,6,AAA,2013J,91,3
30,6,AAA,2013J,190,29
16,6,AAA,2013J,190,12
22,6,AAA,2013J,190,23
23,6,AAA,2013J,190,40
6,6,AAA,2013J,190,7
24,6,AAA,2013J,154,47
21,6,AAA,2013J,7,37
13,6,AAA,2013J,7,13
8,6,AAA,2013J,7,23
17,6,AAA,2013J,7,6
29,6,AAA,2013J,7,21
11,6,AAA,2013J,206,5
2,6,AAA,2013J,206,29
24,6,AAA,2013J,206,16
16,6,AAA,2013J,163,3
1,6,AAA,2013J,163,5
27,6,AAA,2013J,163,26
20,6,AAA,2013J,163,5
4,6,AAA,2013J,163,52
6,6,AAA,2013J,109,30
26,6,AAA,2013J,109,17
8,6,AAA,2013J,37,6
29,6,AAA,2013J,105,20
25,6,AAA,2013J,165,21
14,6,AAA,2013J,165,8
23,6,AAA,2013J,165,3
20,6,AAA,2013J,188,4
16,6,AAA,2013J,188,14
27,6,AAA,2013J,188,16
17,6,AAA,2013J,216,16
13,6,AAA,2013J,216,9
22,6,AAA,2013J,216,26
27,6,AAA,2013J,216,7
28,6,AAA,2013J,216,14
10,6,AAA,2013J,120,7
30,6,AAA,2013J,120,2
29,6,AAA,2013J,120,17
28,6,AAA,2013J,120,1
13,6,AAA,2013J,120,31
7,6,AAA,2013J,43,11
30,6,AAA,2013J,43,1
10,6,AAA,2013J,43,27
13,6,AAA,2013J,43,32
17,6,AAA,2013J,43,1
11,6,AAA,2013J,153,20
9,6,AAA,2013J,153,23
6,6,AAA,2013J,153,39
21,6,AAA,2013J,153,6
6,6,AAA,2013J,13,17
18,6,AAA,2013J,13,7
22,6,AAA,2013J,13,15
13,6,AAA,2013J,218,16
6,6,AAA,2013J,218,1
5,6,AAA,2013J,159,18
23,6,AAA,2013J,0,15
5,6,AAA,2013J,221,5
17,6,AAA,2013J,221,5
1,6,AAA,2013J,221,1
16,6,AAA,2013J,192,1
22,6,AAA,2013J,110,46
7,6,AAA,2013J,27,63
7,6,AAA,2013J,132,1
16,6,AAA,2013J,149,27
22,6,AAA,2013J,149,6
7,6,AAA,2013J,14,3
13,6,AAA,2013J,14,20
3,6,AAA,2013J,14,18
10,6,AAA,2013J,14,47
5,6,AAA,2013J,14,1
7,6,AAA,2013J,100,22
12,6,AAA,2013J,100,18
4,6,AAA,2013J,100,9
8,6,AAA,2013J,100,42
1,6,AAA,2013J,100,78
11,6,AAA,2013J,116,26
27,6,AAA,2013J,116,6
15,6,AAA,2013J,116,16
4,6,AAA,2013J,116,7
1,6,AAA,2013J,235,25
22,6,AAA,2013J,235,19
5,6,AAA,2013J,235,26
7,6,AAA,2013J,235,3
24,6,AAA,2013J,235,22
8,6,AAA,2013J,212,6
29,6,AAA,2013J,212,16
21,6,AAA,2013J,212,22
22,6,AAA,2013J,140,2
23,6,AAA,2013J,144,23
17,6,AAA,2013J,137,54
8,6,AAA,2013J,137,18
2,6,AAA,2013J,137,32
13,6,AAA,2013J,137,8
19,6,AAA,2013J,156,5
2,6,AAA,2013J,217,20
15,6,AAA,2013J,93,18
13,6,AAA,2013J,93,44
14,6,AAA,2013J,161,28
1,6,AAA,2013J,4,24
20,6,AAA,2013J,4,1
29,6,AAA,2013J,4,30
23,6,AAA,2013J,4,5
25,6,AAA,2013J,239,1
10,6,AAA,2013J,239,8
30,6,AAA,2013J,239,6
18,6,AAA,2013J,239,4
18,6,AAA,2013J,181,12
21,6,AAA,2013J,181,17
27,6,AAA,2013J,222,40
24,6,AAA,2013J,222,1
25,6,AAA,2013J,222,6
23,6,AAA,2013J,25,7
21,6,AAA,2013J,25,9
5,6,AAA,2013J,25,6
15,6,AAA,2013J,25,67
1,6,AAA,2013J,25,3
9,6,AAA,2013J,135,7
2,6,AAA,2013J,135,1
5,6,AAA,2013J,193,12
10,6,AAA,2013J,193,4
30,6,AAA,2013J,193,19
3,6,AAA,2013J,193,1
6,6,AAA,2013J,193,8
5,6,AAA,2013J,142,9
14,6,AAA,2013J,142,6
4,6,AAA,2013J,142,23
8,6,AAA,2013J,198,16
19,6,AAA,2013J,60,9
14,6,AAA,2013J,60,47
8,6,AAA,2013J,60,2
3,6,AAA,2013J,60,26
7,6,AAA,2013J,122,2
3,6,AAA,2013J,122,7
12,6,AAA,2013J,197,59
17,6,AAA,2013J,52,15
26,6,AAA,2013J,52,1
20,6,AAA,2013J,52,11
4,6,AAA,2013J,52,2
18,6,AAA,2013J,48,11
20,6,AAA,2013J,48,11
16,6,AAA,2013J,48,7
17,6,AAA,2013J,48,6
23,6,AAA,2013J,48,15
6,6,AAA,2013J,80,3
19,6,AAA,2013J,80,33
29,6,AAA,2013J,108,32
7,6,AAA,2013J,152,1
16,6,AAA,2013J,152,40
21,6,AAA,2013J,152,34
6,6,AAA,2013J,152,3
17,6,AAA,2013J,152,5
19,6,AAA,2013J,16,8
12,6,AAA,2013J,16,1
13,6,AAA,2013J,16,3
10,6,AAA,2013J,16,1
12,6,AAA,2013J,214,1
27,6,AAA,2013J,162,36
11,6,AAA,2013J,162,3
3,6,AAA,2013J,162,4
8,6,AAA,2013J,162,1
5,6,AAA,2013J,162,20
13,6,AAA,2013J,126,28
16,6,AAA,2013J,126,3
8,6,AAA,2013J,126,14
26,6,AAA,2013J,174,10
9,6,AAA,2013J,23,15
30,6,AAA,2013J,169,4
8,6,AAA,2013J,169,1
27,6,AAA,2013J,220,25
30,6,AAA,2013J,220,6
21,6,AAA,2013J,70,1
20,6,AAA,2013J,70,41
23,6,AAA,2013J,184,21
16,6,AAA,2013J,184,39
14,6,AAA,2013J,184,12
7,6,AAA,2013J,184,1
23,6,AAA,2013J,215,3
30,6,AAA,2013J,215,1
6,6,AAA,2013J,215,1
17,6,AAA,2013J,215,18
10,6,AAA,2013J,166,39
28,6,AAA,2013J,213,4
21,6,AAA,2013J,213,8
19,6,AAA,2013J,213,12
23,6,AAA,2013J,101,48
26,6,AAA,2013J,101,3
8,6,AAA,2013J,101,20
16,6,AAA,2013J,101,2
29,6,AAA,2013J,139,5
24,6,AAA,2013J,139,7
20,6,AAA,2013J,139,8
23,6,AAA,2013J,139,3
19,6,AAA,2013J,44,9
21,6,AAA,2013J,44,47
13,6,AAA,2013J,44,1
14,6,AAA,2013J,86,10
27,6,AAA,2013J,133,23
25,6,AAA,2013J,230,4
11,6,AAA,2013J,56,27
1,6,AAA,2013J,56,10
18,6,AAA,2013J,233,24
14,6,AAA,2013J,233,40
30,6,AAA,2013J,233,20
9,6,AAA,2013J,98,9
4,6,AAA,2013J,123,6
22,6,AAA,2013J,123,29
15,6,AAA,2013J,123,11
4,6,AAA,2013J,5,32
29,6,AAA,2013J,196,8
13,6,AAA,2013J,196,37
12,6,AAA,2013J,196,6
16,6,AAA,2013J,196,12
5,6,AAA,2013J,196,23
25,6,AAA,2013J,219,18
19,6,AAA,2013J,219,12
26,6,AAA,2013J,103,20
14,6,AAA,2013J,103,9
4,6,AAA,2013J,150,7
12,6,AAA,2013J,168,1
8,6,AAA,2013J,175,22
5,6,AAA,2013J,175,21
26,6,AAA,2013J,173,1
23,6,AAA,2013J,173,10
16,6,AAA,2013J,173,1
10,6,AAA,2013J,55,1
12,6,AAA,2013J,55,1
16,6,AAA,2013J,55,2
23,6,AAA,2013J,55,3
6,6,AAA,2013J,55,7
16,6,AAA,2013J,124,11
21,6,AAA,2013J,92,1
8,6,AAA,2013J,118,2
24,6,AAA,2013J,118,1
1,6,AAA,2013J,118,28
9,6,AAA,2013J,46,11
26,6,AAA,2013J,46,1
18,6,AAA,2013J,53,41
30,6,AAA,2013J,53,2
1,6,AAA,2013J,106,5
15,6,AAA,2013J,106,23
17,6,AAA,2013J,106,1
11,6,AAA,2013J,106,11
24,6,AAA,2013J,106,5
12,6,AAA,2013J,83,14
25,6,AAA,2013J,83,15
11,6,AAA,2013J,83,13
12,6,AAA,2013J,209,29
2,6,AAA,2013J,51,10
18,6,AAA,2013J,51,3
22,6,AAA,2013J,199,13
20,6,AAA,2013J,199,18
28,6,AAA,2013J,199,11
8,6,AAA,2013J,199,15
17,6,AAA,2013J,202,8
30,6,AAA,2013J,191,10
28,6,AAA,2013J,191,11
5,6,AAA,2013J,191,75
4,6,AAA,2013J,191,28
16,6,AAA,2013J,191,22
29,6,AAA,2013J,207,20
19,6,AAA,2013J,127,8
5,6,AAA,2013J,127,6
9,6,AAA,2013J,127,17
27,6,AAA,2013J,127,7
21,6,AAA,2013J,127,8
30,6,AAA,2013J,176,24
25,6,AAA,2013J,172,1
2,6,AAA,2013J,172,3
9,6,AAA,2013J,172,14
14,6,AAA,2013J,172,13
29,6,AAA,2013J,172,9
18,6,AAA,2013J,61,24
4,6,AAA,2013J,61,10
8,6,AAA,2013J,61,2
19,6,AAA,2013J,129,52
11,6,AAA,2013J,129,10
27,7,AAA,2013J,24,11
12,7,AAA,2013J,24,6
11,7,AAA,2013J,24,3
23,7,AAA,2013J,168,4
8,7,AAA,2013J,168,8
22,7,AAA,2013J,168,15
25,7,AAA,2013J,168,31
21,7,AAA,2013J,121,2
3,7,AAA,2013J,121,5
23,7,AAA,2013J,121,5
22,7,AAA,2013J,120,6
17,7,AAA,2013J,120,3
28,7,AAA,2013J,120,1
5,7,AAA,2013J,120,1
10,7,AAA,2013J,42,3
4,7,AAA,2013J,42,6
26,7,AAA,2013J,42,8
21,7,AAA,2013J,5,18
30,7,AAA,2013J,5,16
9,7,AAA,2013J,77,4
15,7,AAA,2013J,77,6
26,7,AAA,2013J,77,8
2,7,AAA,2013J,77,8
18,7,AAA,2013J,77,8
19,7,AAA,2013J,46,2
27,7,AAA,2013J,46,18
25,7,AAA,2013J,46,8
21,7,AAA,2013J,46,7
30,7,AAA,2013J,46,1
11,7,AAA,2013J,211,13
15,7,AAA,2013J,211,5
8,7,AAA,2013J,211,1
28,7,AAA,2013J,211,19
4,7,AAA,2013J,211,7
15,7,AAA,2013J,105,1
5,7,AAA,2013J,105,16
17,7,AAA,2013J,105,5
18,7,AAA,2013J,105,1
